Row.names	beta_.Intercept.	beta_bone1	beta_daysinculture	beta_bone0.queen1	beta_bone1.queen1	beta_bone0.treatmentE2	beta_bone1.treatmentE2	se_.Intercept.	se_bone1	se_daysinculture	se_bone0.queen1	se_bone1.queen1	se_bone0.treatmentE2	se_bone1.treatmentE2	p_val_.Intercept.	p_val_bone1	p_val_daysinculture	p_val_bone0.queen1	p_val_bone1.queen1	p_val_bone0.treatmentE2	p_val_bone1.treatmentE2	fdr_Queen_at_lb	fdr_Queen_at_vert	Gene	Genename	highlight
ENSFDAG00000016988	0.03413677	0.029916555	-0.00414013	0.03658677	-0.034363559	-0.02841203	-0.034772612	0.07379817	0.017099995	0.000818578	0.019109464	0.024449927	0.016538722	0.021491993	0.900000476	0.819041742	0.884943692	0.791265988	0.826053854	0.825148287	0.812508295	0.835846126	0.999843736	ENSFDAG00000016988_DDRGK1	DDRGK1	0
ENSFDAG00000013283	0.927854262	-0.029289654	-0.111821465	-0.064110427	0.299951219	0.027121801	0.1460347	0.273953138	0.037842813	0.003257184	0.058968317	0.072462738	0.03726044	0.048891812	0.076274112	0.88031928	0.050076018	0.791772718	0.265160266	0.888260296	0.508966995	0.836230424	0.999843736	ENSFDAG00000013283_STIL	STIL	0
ENSFDAG00000009733	-0.480864541	0.411137769	0.038181211	-0.037229264	-0.054191542	-0.020495621	-0.087248745	0.076928396	0.017825309	0.000853299	0.019920011	0.025486996	0.01724023	0.022403598	0.082967453	0.002074045	0.191188682	0.791950475	0.734272895	0.875957977	0.559954978	0.836296006	0.999843736	ENSFDAG00000009733_DYNLT3	DYNLT3	0
ENSFDAG00000017398	0.685449127	-0.42378141	-0.077628721	0.090354281	0.251242419	0.284109512	0.272740259	0.45385405	0.105163882	0.005034203	0.117521985	0.150365498	0.101712091	0.132174391	0.308934901	0.191281187	0.273911072	0.792114459	0.517039124	0.373015261	0.453135788	0.836296006	0.999843736	ENSFDAG00000017398_STX16	STX16	0
ENSFDAG00000019841	0.060207546	0.225182022	-0.012294953	-0.043491382	-0.069129566	-0.01537596	-0.179124009	0.105123503	0.024358482	0.001166042	0.027220915	0.034828262	0.023558964	0.030614765	0.852683679	0.149074505	0.718805476	0.792085146	0.711067352	0.920204515	0.305959584	0.836296006	0.999843736	ENSFDAG00000019841_ENSFDAG00000019841	ENSFDAG00000019841	0
ENSFDAG00000003838	-0.331630363	0.145618093	0.030365444	0.046309552	-0.192807296	-0.033500922	0.154391112	0.119458915	0.027680183	0.001325052	0.030932959	0.039577699	0.026771637	0.034789619	0.337306892	0.381439274	0.404175962	0.792315162	0.332462348	0.837769153	0.407813963	0.836317306	0.999843736	ENSFDAG00000003838_HAO2	HAO2	0
ENSFDAG00000007436	0.248960904	-0.502182692	-0.001455866	-0.045550195	-0.070405083	-0.074196076	0.111774116	0.115579233	0.026781211	0.001282019	0.029928346	0.03829233	0.025902172	0.033659752	0.463983202	0.00215032	0.967566442	0.792320283	0.719004781	0.644789526	0.542367809	0.836317306	0.999843736	ENSFDAG00000007436_KLF7	KLF7	0
ENSFDAG00000011974	-0.120261499	0.034985221	0.011102704	0.046689779	0.25862187	-0.043690414	-0.125134979	0.121555728	0.028166042	0.001348311	0.031475913	0.040272391	0.027241549	0.035400267	0.730142262	0.834870198	0.762372633	0.792421294	0.197492379	0.791232915	0.505997788	0.836339469	0.999843736	ENSFDAG00000011974_RNASEH2C	RNASEH2C	0
ENSFDAG00000010669	0.023909489	-0.006220557	-0.001325214	-0.023194983	-0.004101765	-0.031144949	-0.01320627	0.030146045	0.00698523	0.000334384	0.007806084	0.009987627	0.006755954	0.008779332	0.890472212	0.940669478	0.942227158	0.792913562	0.967261575	0.704749384	0.887913452	0.836635395	0.999843736	ENSFDAG00000010669_ATP11B	ATP11B	0
ENSFDAG00000011009	0.252184961	0.151736725	-0.049638364	0.090186515	0.42688736	0.201061434	-0.062767804	0.457335314	0.105970536	0.005072818	0.118423431	0.151518869	0.102492268	0.133188228	0.709216844	0.641129299	0.48584292	0.793264926	0.272781288	0.529981603	0.863445137	0.836635395	0.999843736	ENSFDAG00000011009_EGR3	EGR3	0
ENSFDAG00000012324	0.045400236	0.092503017	-0.008213012	0.014777765	-0.081761162	-0.033277723	-0.011693338	0.012272555	0.002843711	0.000136129	0.003177883	0.004065996	0.002750372	0.003574095	0.681939753	0.082801869	0.481478179	0.793210475	0.199764428	0.525729508	0.844927985	0.836635395	0.999843736	ENSFDAG00000012324_ENSFDAG00000012324	ENSFDAG00000012324	0
ENSFDAG00000016928	-0.165354097	-0.622532434	0.050073393	-0.058252373	0.152692466	-0.26629602	0.338397869	0.190251698	0.044083791	0.002110294	0.049264201	0.063031918	0.04263683	0.055406363	0.704615613	0.003026976	0.275703206	0.792973914	0.543063256	0.197171838	0.150538435	0.836635395	0.999843736	ENSFDAG00000016928_NRP1	NRP1	0
ENSFDAG00000017503	-0.016479703	0.021040443	0.00352543	0.027781278	-0.057802624	-0.095253427	-0.018388238	0.04336376	0.010047947	0.000480996	0.011228709	0.014366763	0.009718143	0.012628682	0.936922736	0.8337443	0.872293119	0.793188374	0.629631625	0.333919708	0.87002297	0.836635395	0.999843736	ENSFDAG00000017503_ZFC3H1	ZFC3H1	0
ENSFDAG00000018414	0.066631887	0.002286962	-0.011362922	-0.02779482	0.145615983	0.129739037	-0.057318101	0.043353849	0.01004565	0.000480886	0.011226143	0.014363479	0.009715922	0.012625796	0.748958108	0.981795772	0.604342437	0.793066745	0.224362947	0.188100039	0.609975573	0.836635395	0.999843736	ENSFDAG00000018414_DROSHA	DROSHA	0
ENSFDAG00000018802	1.575833147	-0.20834129	-0.164039845	-0.08299896	-0.356817189	0.162390775	-0.194408059	0.387970719	0.089897858	0.004303417	0.100462007	0.12853782	0.086947143	0.11298741	0.011408102	0.487139669	0.012398637	0.793428189	0.319616789	0.581823157	0.563020205	0.836692989	0.999843736	ENSFDAG00000018802_MIIP	MIIP	0
ENSFDAG00000000631	0.76550268	-0.478703902	-0.060019501	0.123126002	-0.051501969	0.094902137	-0.337890876	0.86090941	0.1994839	0.00954931	0.222925811	0.285226213	0.192936245	0.250719757	0.409356449	0.28381066	0.539086367	0.794264336	0.923176078	0.82894303	0.499795819	0.836838173	0.999843736	ENSFDAG00000000631_RF00001	RF00001	0
ENSFDAG00000000741	-0.292215246	0.130858793	0.034432974	-0.030878312	0.009221258	-0.156159607	-0.132872784	0.054167208	0.012551246	0.000600829	0.014026178	0.017946032	0.012139277	0.015774934	0.209278506	0.242788709	0.160095622	0.794304031	0.945121383	0.156385212	0.29009255	0.836838173	0.999843736	ENSFDAG00000000741_RNASEK	RNASEK	0
ENSFDAG00000001608	0.150009366	-0.012310744	-0.018073658	0.033651361	0.039977732	0.010385018	0.010793823	0.064478193	0.014940435	0.0007152	0.016696128	0.021362144	0.014450046	0.018777768	0.554680451	0.919775135	0.499153629	0.794530371	0.784450304	0.931154946	0.937216654	0.836838173	0.999843736	ENSFDAG00000001608_POLR3K	POLR3K	0
ENSFDAG00000004692	-0.142746986	0.291543936	0.004373963	0.027880917	-0.004678572	0.019593633	-0.155582937	0.04399103	0.010193293	0.000487954	0.011391136	0.014574582	0.009858719	0.01281136	0.49613163	0.003881135	0.843037722	0.793914919	0.969086612	0.843565177	0.169267261	0.836838173	0.999843736	ENSFDAG00000004692_MRPS36	MRPS36	0
ENSFDAG00000006482	-0.379998549	0.181069669	0.042249077	0.035311392	-0.113654176	-0.153455829	-0.133165066	0.071066129	0.016466946	0.000788274	0.018402023	0.02354478	0.015926452	0.02069635	0.154028473	0.15823296	0.132375637	0.794628728	0.458879774	0.223995266	0.354631643	0.836838173	0.999843736	ENSFDAG00000006482_FNBP1L	FNBP1L	0
ENSFDAG00000007953	0.442613541	0.164906569	-0.055245249	0.054519335	-0.035738206	-0.020030772	-0.184882587	0.169529216	0.039282123	0.001880438	0.043898275	0.056166393	0.037992767	0.049371425	0.282381428	0.405390394	0.202667604	0.794700478	0.880135366	0.918149108	0.405371256	0.836838173	0.999843736	ENSFDAG00000007953_ATP5ME	ATP5ME	0
ENSFDAG00000010281	0.388900083	-0.219703307	-0.039084459	-0.056801088	0.114568006	0.028269192	0.183120675	0.182950264	0.042391954	0.002029306	0.047373551	0.060612894	0.041000524	0.053279991	0.363231208	0.285938046	0.385601558	0.794116522	0.641679972	0.888967588	0.42758406	0.836838173	0.999843736	ENSFDAG00000010281_ENSFDAG00000010281	ENSFDAG00000010281	0
ENSFDAG00000011129	-0.280942896	0.10201656	0.031127754	0.030129148	-0.013440499	-0.105137693	-0.051098363	0.05165092	0.011968189	0.000572918	0.013374605	0.017112365	0.011575358	0.015042124	0.216394507	0.351069752	0.193438752	0.794460236	0.918165419	0.328461492	0.676947753	0.836838173	0.999843736	ENSFDAG00000011129_NUDT15	NUDT15	0
ENSFDAG00000013906	-0.010939143	0.022510458	-0.000756623	-0.018201535	-0.043077607	-0.023219645	0.099617787	0.018752679	0.004345239	0.000208007	0.004855861	0.006212913	0.004202616	0.00546128	0.936330712	0.732735036	0.958160994	0.793937472	0.584710395	0.720212066	0.177658597	0.836838173	0.999843736	ENSFDAG00000013906_TSTD2	TSTD2	0
ENSFDAG00000015903	-0.406912451	-0.402925601	0.070065023	-0.068585833	0.013528647	-0.103489798	0.050329221	0.266633842	0.061782527	0.002957534	0.069042764	0.088337937	0.05975464	0.077650879	0.430678529	0.105010423	0.197621565	0.794076368	0.963694631	0.672031276	0.856671999	0.836838173	0.999843736	ENSFDAG00000015903_ANGPTL2	ANGPTL2	0
ENSFDAG00000018719	0.522977802	-0.487738156	-0.038165498	-0.077037778	0.052374597	0.179188694	0.160182445	0.337280465	0.078152268	0.003741155	0.087336159	0.111743732	0.075587078	0.098225058	0.367849876	0.081040476	0.532643162	0.794339757	0.875498316	0.514556858	0.609282774	0.836838173	0.999843736	ENSFDAG00000018719_TRIB3	TRIB3	0
ENSFDAG00000020048	-0.101198149	0.137523567	0.007134055	-0.025187113	-0.064440989	0.029733376	-0.085090583	0.035826263	0.008301411	0.000397389	0.009276933	0.011869529	0.008028934	0.010433562	0.592889993	0.131199407	0.72043866	0.793704865	0.554193939	0.740017837	0.404822888	0.836838173	0.999843736	ENSFDAG00000020048_TMCO1	TMCO1	0
ENSFDAG00000005237	-0.351426557	-0.458803242	0.029450588	0.105059339	0.491844349	0.579656568	0.574875304	0.630458544	0.146085439	0.006993121	0.163252348	0.208875988	0.14129048	0.183606325	0.658058844	0.229987219	0.724707077	0.794849182	0.281848412	0.123047765	0.179718928	0.836864089	0.999843736	ENSFDAG00000005237_ENSFDAG00000005237	ENSFDAG00000005237	0
ENSFDAG00000021091	0.373369799	-0.418326775	0.003448511	-0.078516906	-0.302760105	-0.48877764	-0.349410049	0.352380153	0.081651062	0.003908643	0.091246106	0.11674638	0.078971031	0.102622489	0.529365345	0.14319978	0.95601156	0.794917954	0.375570019	0.081979945	0.275395176	0.836864089	0.999843736	ENSFDAG00000021091_FKBP6	FKBP6	0
ENSFDAG00000017659	0.104914928	-0.033999119	-0.014020181	0.022556924	0.03834818	0.07490473	0.030729517	0.029146142	0.00675354	0.000323292	0.007547167	0.009656351	0.006531869	0.008488133	0.538861734	0.679082378	0.435537581	0.795133965	0.696354806	0.354025404	0.738725701	0.837000069	0.999843736	ENSFDAG00000017659_PTPN9	PTPN9	0
ENSFDAG00000008847	1.092555295	-0.268885656	-0.118885112	0.093540234	-0.366910124	0.235475638	0.192056074	0.50224784	0.116377352	0.005570993	0.130053181	0.16639875	0.112557502	0.146267952	0.123159876	0.430582948	0.111205127	0.795341378	0.368404593	0.482758143	0.615545755	0.837075709	0.999843736	ENSFDAG00000008847_UNC119B	UNC119B	0
ENSFDAG00000000909	0.122725034	0.005456149	-0.012737479	-0.045380012	0.035831944	0.079792765	-0.159997811	0.119062983	0.027588441	0.001320661	0.030830435	0.039446524	0.026682906	0.034674313	0.722089219	0.973794974	0.725963593	0.796060441	0.856828946	0.625209758	0.390212895	0.837152212	0.999843736	ENSFDAG00000000909_PORCN	PORCN	0
ENSFDAG00000004690	0.342055919	-0.023462155	-0.030190579	-0.107600172	-0.128624025	0.051248334	-0.300363768	0.669832993	0.15520901	0.007429867	0.173448056	0.221921059	0.150114589	0.195073214	0.675991054	0.952511021	0.726149408	0.796127719	0.78482413	0.894769061	0.49646499	0.837152212	0.999843736	ENSFDAG00000004690_RF00026	RF00026	0
ENSFDAG00000006142	0.166314117	-0.380730149	-0.0021175	-0.037473764	0.160594372	-0.115814755	0.182494313	0.081798282	0.018953725	0.000907316	0.02118103	0.027100429	0.018331608	0.023821839	0.560896929	0.005683969	0.943956336	0.796803549	0.329295636	0.39233588	0.23704997	0.837152212	0.999843736	ENSFDAG00000006142_USP22	USP22	0
ENSFDAG00000006527	-0.007244178	0.047699013	-0.004850738	-0.048249251	0.078776359	0.054982655	0.086649388	0.135049843	0.031292804	0.001497989	0.034970109	0.0447431	0.030265681	0.039330112	0.984272707	0.787435872	0.900262642	0.796396646	0.709580245	0.751967493	0.66216865	0.837152212	0.999843736	ENSFDAG00000006527_DNAJC2	DNAJC2	0
ENSFDAG00000007087	0.495682572	-0.191052775	-0.057283611	0.036230335	0.016775633	0.137017003	0.219645274	0.076334994	0.01768781	0.000846717	0.019766354	0.025290398	0.017107244	0.022230784	0.072800397	0.150850069	0.048997059	0.7966409	0.915988969	0.29483522	0.140712878	0.837152212	0.999843736	ENSFDAG00000007087_ENSFDAG00000007087	ENSFDAG00000007087	0
ENSFDAG00000009124	0.335105761	-0.263065477	-0.028338645	0.046761028	-0.048440459	0.045864224	0.068198886	0.127456809	0.029533399	0.001413766	0.033003952	0.042227466	0.028564025	0.037118819	0.347914148	0.125828689	0.45103794	0.796873417	0.813643925	0.786105265	0.723352966	0.837152212	0.999843736	ENSFDAG00000009124_HERC1	HERC1	0
ENSFDAG00000009541	0.107984475	-0.370493619	-0.003555733	0.040382912	0.394781621	0.027173126	0.130702416	0.094545569	0.021907437	0.001048711	0.024481842	0.031323708	0.02118837	0.027534189	0.725446667	0.012309723	0.912568193	0.796335426	0.025708098	0.851913883	0.430886397	0.837152212	0.893	ENSFDAG00000009541_TXNDC11	TXNDC11	0
ENSFDAG00000009701	-0.721679856	0.41770036	0.075448978	0.063090826	-0.105738014	-0.354457802	-0.217218573	0.233340289	0.054067978	0.002588238	0.060421657	0.077307515	0.052293306	0.067954909	0.13517641	0.072436354	0.138065263	0.797435912	0.703726656	0.121133127	0.404691614	0.837152212	0.999843736	ENSFDAG00000009701_SCAMP5	SCAMP5	0
ENSFDAG00000012934	0.32652908	-0.337337263	-0.023843282	0.040262509	-0.10827859	0.091000483	0.088579761	0.094916441	0.021993373	0.001052824	0.024577876	0.031446581	0.021271485	0.027642197	0.289205365	0.022925735	0.462441831	0.797317812	0.541465282	0.532665138	0.594185613	0.837152212	0.999843736	ENSFDAG00000012934_KLF6	KLF6	0
ENSFDAG00000013349	0.364876396	-0.237345048	-0.034879578	-0.053424967	0.001226999	0.120442116	0.145127744	0.167592767	0.038833422	0.001858959	0.043396847	0.055524832	0.037558794	0.048807479	0.372774603	0.228427946	0.418528214	0.797597699	0.99584531	0.53428818	0.511237443	0.837152212	0.999843736	ENSFDAG00000013349_NAPA	NAPA	0
ENSFDAG00000013710	0.01807769	-0.119683502	-0.00502541	0.060358701	0.163576477	-0.084293228	0.333338358	0.213324639	0.049430092	0.002366222	0.05523876	0.070676169	0.047807649	0.062125818	0.968778655	0.590357802	0.917716687	0.797322714	0.538359017	0.699854113	0.18110425	0.837152212	0.999843736	ENSFDAG00000013710_UHRF1BP1L	UHRF1BP1L	0
ENSFDAG00000015896	0.04163104	-0.027425303	-0.004550819	-0.019478589	-0.008711793	0.064700531	0.014708054	0.022239996	0.005153296	0.000246689	0.005758874	0.00736829	0.00498415	0.006476879	0.780123656	0.702431659	0.772011819	0.797427339	0.919161317	0.35942701	0.85498925	0.837152212	0.999843736	ENSFDAG00000015896_ERI3	ERI3	0
ENSFDAG00000016777	-0.245012652	0.363133116	0.013122551	-0.021819779	-0.016803464	-0.048342733	-0.081054202	0.027523018	0.006377441	0.000305289	0.007126872	0.009118597	0.006168114	0.008015436	0.139712112	5.44E-06	0.452628674	0.796048453	0.860318726	0.538199369	0.365285017	0.837152212	0.999843736	ENSFDAG00000016777_IFT22	IFT22	0
ENSFDAG00000017242	-0.169408049	-0.154564357	0.027777056	-0.047379212	0.039331458	-0.081777597	0.097152589	0.129209428	0.029939504	0.001433206	0.033457779	0.042808123	0.0289568	0.037629228	0.637434651	0.371707861	0.463117864	0.795617056	0.849232541	0.630820249	0.616489641	0.837152212	0.999843736	ENSFDAG00000017242_ATP11C	ATP11C	0
ENSFDAG00000017250	0.791619259	-0.640634927	-0.079059315	-0.081619989	0.409389451	0.263172341	0.426245171	0.389258685	0.090196297	0.004317704	0.100795516	0.128964534	0.087235786	0.1133625	0.204508209	0.032914492	0.228910934	0.797113527	0.254289964	0.372912439	0.205522414	0.837152212	0.999843736	ENSFDAG00000017250_PEX10	PEX10	0
ENSFDAG00000017395	0.095217384	-0.018824286	-0.009308379	0.023061069	0.056016593	-0.048152018	-0.046874551	0.030931183	0.007167157	0.000343092	0.00800939	0.01024775	0.00693191	0.009007985	0.588232143	0.824038277	0.615289444	0.796654335	0.580021573	0.563030271	0.621389434	0.837152212	0.999843736	ENSFDAG00000017395_CWF19L2	CWF19L2	0
ENSFDAG00000017999	-0.014651019	0.070271536	-0.0015055	-0.017989938	0.029475049	0.005393817	-0.029132665	0.018699011	0.004332804	0.000207412	0.004841964	0.006195133	0.004190588	0.00544565	0.914676569	0.28571611	0.91674433	0.795994247	0.708046851	0.93359566	0.693005127	0.837152212	0.999843736	ENSFDAG00000017999_PNN	PNN	0
ENSFDAG00000018049	0.525387178	0.078098879	-0.072871731	-0.053517399	0.231970662	0.031184877	0.190930615	0.167884594	0.038901042	0.001862196	0.043472413	0.055621517	0.037624195	0.048892467	0.199753575	0.692125883	0.091281484	0.797427594	0.325319881	0.872272973	0.387871083	0.837152212	0.999843736	ENSFDAG00000018049_NEIL3	NEIL3	0
ENSFDAG00000018219	0.278554952	0.034907037	-0.031933934	0.038469283	0.029354197	-0.092405552	-0.070628552	0.086417624	0.020024087	0.000958555	0.022377173	0.028630854	0.019366836	0.025167114	0.343350158	0.805154702	0.3023345	0.797051572	0.862273005	0.506689681	0.656168978	0.837152212	0.999843736	ENSFDAG00000018219_GEN1	GEN1	0
ENSFDAG00000018400	-0.036380785	-0.063576045	0.007634779	-0.033708414	-0.117546426	0.034428239	0.066587799	0.065610684	0.015202848	0.000727762	0.016989378	0.021737348	0.014703846	0.019107579	0.887055097	0.606118783	0.777169113	0.795934202	0.425293458	0.77647001	0.630007113	0.837152212	0.999843736	ENSFDAG00000018400_ENSFDAG00000018400	ENSFDAG00000018400	0
ENSFDAG00000020485	0.140285103	-0.447553817	-0.001211019	-0.051431337	0.176652454	0.01962808	0.305422035	0.155288069	0.035982264	0.001722474	0.040210641	0.051448187	0.034801219	0.045224023	0.721845161	0.018304662	0.976721607	0.797578482	0.43608835	0.916204647	0.150944642	0.837152212	0.999843736	ENSFDAG00000020485_CPLANE2	CPLANE2	0
ENSFDAG00000021070	-0.459829501	-0.38581454	0.042161675	0.085274415	0.316677099	0.506174863	0.541166591	0.425843027	0.098673364	0.004723502	0.110268748	0.141085221	0.095434611	0.124016835	0.481029484	0.219361785	0.539572622	0.797334308	0.399175984	0.101316511	0.124365435	0.837152212	0.999843736	ENSFDAG00000021070_ENSFDAG00000021070	ENSFDAG00000021070	0
ENSFDAG00000009382	-0.128480177	-0.282177963	0.016508972	0.049037661	0.325788645	0.130151976	0.188386519	0.141569663	0.032803531	0.001570308	0.036658366	0.046903168	0.031726821	0.041228858	0.73275069	0.119237208	0.676965118	0.797858315	0.132503784	0.464964084	0.353517084	0.837231437	0.999843736	ENSFDAG00000009382_SLC24A5	SLC24A5	0
ENSFDAG00000015179	-0.132559628	0.250900156	0.012019148	0.06279047	-0.203020689	-0.219353939	-0.070900502	0.232301207	0.053827209	0.002576713	0.060152595	0.076963259	0.05206044	0.067652301	0.783290526	0.279504125	0.812829294	0.797938737	0.464284305	0.336365101	0.785169313	0.837231437	0.999843736	ENSFDAG00000015179_RARRES2	RARRES2	0
ENSFDAG00000018148	0.229793593	-0.208434734	-0.018511215	-0.029110968	0.035244784	0.005464855	0.115696227	0.04985237	0.011551442	0.000552968	0.012908884	0.016516491	0.011172289	0.014518338	0.303391012	0.052461019	0.43116514	0.797781303	0.783897686	0.958766126	0.336955638	0.837231437	0.999843736	ENSFDAG00000018148_PPP4R1	PPP4R1	0
ENSFDAG00000018247	-0.125224237	-0.026917221	0.01581691	-0.018677051	-0.070773291	0.04149386	0.033836545	0.02057204	0.004766809	0.000228188	0.00532697	0.006815682	0.004610348	0.005991126	0.382624213	0.696634987	0.295067315	0.798029016	0.391298851	0.541129014	0.662001618	0.837236198	0.999843736	ENSFDAG00000018247_ZNF197	ZNF197	0
ENSFDAG00000004675	-0.140789601	0.095239915	0.012145068	0.028628591	-0.081631929	-0.064302334	0.068812416	0.04862342	0.011266678	0.000539337	0.012590657	0.01610933	0.010896873	0.014160435	0.523160762	0.369577172	0.601000848	0.798616235	0.520118084	0.537899115	0.563083784	0.837381115	0.999843736	ENSFDAG00000004675_TARDBP	TARDBP	0
ENSFDAG00000009039	0.485077505	-0.114548878	-0.061523026	0.067647545	0.013314273	0.239788502	0.158269946	0.271403094	0.062887624	0.003010435	0.070277725	0.089918028	0.060823465	0.079039812	0.35179362	0.647828301	0.262158856	0.798585638	0.964584657	0.330909687	0.573463916	0.837381115	0.999843736	ENSFDAG00000009039_SCAMP4	SCAMP4	0
ENSFDAG00000016984	0.080707523	0.268433404	-0.025021367	0.032637894	0.026170754	0.061908774	-0.044230675	0.062975475	0.014592236	0.000698531	0.016307011	0.020864281	0.014113275	0.018340136	0.74774887	0.026272388	0.343785369	0.798271491	0.856224897	0.602282714	0.743966967	0.837381115	0.999843736	ENSFDAG00000016984_HSPA14	HSPA14	0
